Datum,Gemeentenaam,Gemnr,Provincienaam,Aantal,Gemeente (Wikipedia),lat,lon,BevAant,Gemeente,per_100k
2020-02-27 00:00,Tilburg,855,Noord-Brabant,1,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,0.4549590536851683
2020-02-28 00:00,Tilburg,855,Noord-Brabant,1,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,0.4549590536851683
2020-02-29 00:00,Tilburg,855,Noord-Brabant,3,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,1.364877161055505
2020-03-01 00:00,Tilburg,855,Noord-Brabant,4,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,1.8198362147406733
2020-03-02 00:00,Tilburg,855,Noord-Brabant,4,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,1.8198362147406733
2020-03-03 00:00,Tilburg,855,Noord-Brabant,2,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,0.9099181073703366
2020-03-04 00:00,Tilburg,855,Noord-Brabant,3,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,1.364877161055505
2020-03-05 00:00,Tilburg,855,Noord-Brabant,3,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,1.364877161055505
2020-03-06 00:00,Tilburg,855,Noord-Brabant,4,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,1.8198362147406733
2020-03-07 00:00,Tilburg,855,Noord-Brabant,10,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,4.549590536851683
2020-03-08 00:00,Tilburg,855,Noord-Brabant,12,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,5.45950864422202
2020-03-09 00:00,Tilburg,855,Noord-Brabant,27,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,12.283894449499545
2020-03-10 00:00,Tilburg,855,Noord-Brabant,29,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,13.193812556869881
2020-03-11 00:00,Tilburg,855,Noord-Brabant,42,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,19.10828025477707
2020-03-12 00:00,Tilburg,855,Noord-Brabant,50,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,22.74795268425842
2020-03-13 00:00,Tilburg,855,Noord-Brabant,67,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,30.48225659690628
2020-03-14 00:00,Tilburg,855,Noord-Brabant,68,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,30.937215650591448
2020-03-15 00:00,Tilburg,855,Noord-Brabant,68,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,30.937215650591448
2020-03-16 00:00,Tilburg,855,Noord-Brabant,84,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,38.21656050955414
2020-03-17 00:00,Tilburg,855,Noord-Brabant,88,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,40.03639672429482
2020-03-18 00:00,Tilburg,855,Noord-Brabant,95,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,43.22111010009099
2020-03-19 00:00,Tilburg,855,Noord-Brabant,119,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,54.140127388535035
2020-03-20 00:00,Tilburg,855,Noord-Brabant,133,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,60.50955414012739
2020-03-21 00:00,Tilburg,855,Noord-Brabant,154,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,70.06369426751593
2020-03-22 00:00,Tilburg,855,Noord-Brabant,178,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,80.98271155595997
2020-03-23 00:00,Tilburg,855,Noord-Brabant,193,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,87.80709736123748
2020-03-24 00:00,Tilburg,855,Noord-Brabant,211,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,95.99636032757051
2020-03-25 00:00,Tilburg,855,Noord-Brabant,224,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,101.9108280254777
2020-03-26 00:00,Tilburg,855,Noord-Brabant,230,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,104.64058234758872
2020-03-27 00:00,Tilburg,855,Noord-Brabant,254,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,115.55959963603276
2020-03-28 00:00,Tilburg,855,Noord-Brabant,284,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,129.2083712465878
2020-03-29 00:00,Tilburg,855,Noord-Brabant,306,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,139.2174704276615
2020-03-30 00:00,Tilburg,855,Noord-Brabant,330,Tilburg_(gemeente),51.57,5.07,219800,Tilburg,150.13648771610553
2020-02-28 00:00,Diemen,384,Noord-Holland,1,Diemen,52.34388889,4.9625,30781,Diemen,3.248757350313505
2020-02-29 00:00,Diemen,384,Noord-Holland,3,Diemen,52.34388889,4.9625,30781,Diemen,9.746272050940515
2020-03-01 00:00,Diemen,384,Noord-Holland,3,Diemen,52.34388889,4.9625,30781,Diemen,9.746272050940515
2020-03-02 00:00,Diemen,384,Noord-Holland,3,Diemen,52.34388889,4.9625,30781,Diemen,9.746272050940515
2020-03-03 00:00,Diemen,384,Noord-Holland,3,Diemen,52.34388889,4.9625,30781,Diemen,9.746272050940515
2020-03-04 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-05 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-06 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-07 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-08 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-09 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-10 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-11 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-12 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-13 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-14 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-15 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-16 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-17 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-18 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-19 00:00,Diemen,384,Noord-Holland,2,Diemen,52.34388889,4.9625,30781,Diemen,6.49751470062701
2020-03-20 00:00,Diemen,384,Noord-Holland,3,Diemen,52.34388889,4.9625,30781,Diemen,9.746272050940515
2020-03-21 00:00,Diemen,384,Noord-Holland,3,Diemen,52.34388889,4.9625,30781,Diemen,9.746272050940515
2020-03-22 00:00,Diemen,384,Noord-Holland,4,Diemen,52.34388889,4.9625,30781,Diemen,12.99502940125402
2020-03-23 00:00,Diemen,384,Noord-Holland,4,Diemen,52.34388889,4.9625,30781,Diemen,12.99502940125402
2020-03-24 00:00,Diemen,384,Noord-Holland,4,Diemen,52.34388889,4.9625,30781,Diemen,12.99502940125402
2020-03-25 00:00,Diemen,384,Noord-Holland,6,Diemen,52.34388889,4.9625,30781,Diemen,19.49254410188103
2020-03-26 00:00,Diemen,384,Noord-Holland,6,Diemen,52.34388889,4.9625,30781,Diemen,19.49254410188103
2020-03-27 00:00,Diemen,384,Noord-Holland,7,Diemen,52.34388889,4.9625,30781,Diemen,22.741301452194534
2020-03-28 00:00,Diemen,384,Noord-Holland,7,Diemen,52.34388889,4.9625,30781,Diemen,22.741301452194534
2020-03-29 00:00,Diemen,384,Noord-Holland,8,Diemen,52.34388889,4.9625,30781,Diemen,25.99005880250804
2020-03-30 00:00,Diemen,384,Noord-Holland,9,Diemen,52.34388889,4.9625,30781,Diemen,29.23881615282155
2020-02-29 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-01 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-02 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-03 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-04 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-05 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-06 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-07 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-08 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-09 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-10 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-11 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-12 00:00,Delft,503,Zuid-Holland,1,Delft,52.01111111,4.3575,103659,Delft,0.9647015695694536
2020-03-13 00:00,Delft,503,Zuid-Holland,2,Delft,52.01111111,4.3575,103659,Delft,1.9294031391389073
2020-03-14 00:00,Delft,503,Zuid-Holland,2,Delft,52.01111111,4.3575,103659,Delft,1.9294031391389073
2020-03-15 00:00,Delft,503,Zuid-Holland,2,Delft,52.01111111,4.3575,103659,Delft,1.9294031391389073
2020-03-16 00:00,Delft,503,Zuid-Holland,2,Delft,52.01111111,4.3575,103659,Delft,1.9294031391389073
2020-03-17 00:00,Delft,503,Zuid-Holland,2,Delft,52.01111111,4.3575,103659,Delft,1.9294031391389073
2020-03-18 00:00,Delft,503,Zuid-Holland,4,Delft,52.01111111,4.3575,103659,Delft,3.8588062782778145
2020-03-19 00:00,Delft,503,Zuid-Holland,5,Delft,52.01111111,4.3575,103659,Delft,4.823507847847268
2020-03-20 00:00,Delft,503,Zuid-Holland,9,Delft,52.01111111,4.3575,103659,Delft,8.682314126125084
2020-03-21 00:00,Delft,503,Zuid-Holland,11,Delft,52.01111111,4.3575,103659,Delft,10.61171726526399
2020-03-22 00:00,Delft,503,Zuid-Holland,12,Delft,52.01111111,4.3575,103659,Delft,11.576418834833445
2020-03-23 00:00,Delft,503,Zuid-Holland,16,Delft,52.01111111,4.3575,103659,Delft,15.435225113111258
2020-03-24 00:00,Delft,503,Zuid-Holland,17,Delft,52.01111111,4.3575,103659,Delft,16.399926682680714
2020-03-25 00:00,Delft,503,Zuid-Holland,21,Delft,52.01111111,4.3575,103659,Delft,20.258732960958525
2020-03-26 00:00,Delft,503,Zuid-Holland,25,Delft,52.01111111,4.3575,103659,Delft,24.11753923923634
2020-03-27 00:00,Delft,503,Zuid-Holland,27,Delft,52.01111111,4.3575,103659,Delft,26.04694237837525
2020-03-28 00:00,Delft,503,Zuid-Holland,29,Delft,52.01111111,4.3575,103659,Delft,27.976345517514158
2020-03-29 00:00,Delft,503,Zuid-Holland,32,Delft,52.01111111,4.3575,103659,Delft,30.870450226222516
2020-03-30 00:00,Delft,503,Zuid-Holland,34,Delft,52.01111111,4.3575,103659,Delft,32.79985336536143
2020-03-01 00:00,Coevorden,109,Drenthe,1,Coevorden,52.65,6.73333333,35296,Coevorden,2.833182230281052
2020-03-02 00:00,Coevorden,109,Drenthe,1,Coevorden,52.65,6.73333333,35296,Coevorden,2.833182230281052
2020-03-03 00:00,Coevorden,109,Drenthe,2,Coevorden,52.65,6.73333333,35296,Coevorden,5.666364460562104
2020-03-04 00:00,Coevorden,109,Drenthe,2,Coevorden,52.65,6.73333333,35296,Coevorden,5.666364460562104
2020-03-05 00:00,Coevorden,109,Drenthe,3,Coevorden,52.65,6.73333333,35296,Coevorden,8.499546690843156
2020-03-06 00:00,Coevorden,109,Drenthe,3,Coevorden,52.65,6.73333333,35296,Coevorden,8.499546690843156
2020-03-07 00:00,Coevorden,109,Drenthe,3,Coevorden,52.65,6.73333333,35296,Coevorden,8.499546690843156
2020-03-08 00:00,Coevorden,109,Drenthe,7,Coevorden,52.65,6.73333333,35296,Coevorden,19.83227561196736
2020-03-09 00:00,Coevorden,109,Drenthe,9,Coevorden,52.65,6.73333333,35296,Coevorden,25.498640072529465
2020-03-10 00:00,Coevorden,109,Drenthe,11,Coevorden,52.65,6.73333333,35296,Coevorden,31.16500453309157
2020-03-11 00:00,Coevorden,109,Drenthe,11,Coevorden,52.65,6.73333333,35296,Coevorden,31.16500453309157
2020-03-12 00:00,Coevorden,109,Drenthe,11,Coevorden,52.65,6.73333333,35296,Coevorden,31.16500453309157
2020-03-13 00:00,Coevorden,109,Drenthe,11,Coevorden,52.65,6.73333333,35296,Coevorden,31.16500453309157
2020-03-14 00:00,Coevorden,109,Drenthe,11,Coevorden,52.65,6.73333333,35296,Coevorden,31.16500453309157
2020-03-15 00:00,Coevorden,109,Drenthe,11,Coevorden,52.65,6.73333333,35296,Coevorden,31.16500453309157
2020-03-16 00:00,Coevorden,109,Drenthe,11,Coevorden,52.65,6.73333333,35296,Coevorden,31.16500453309157
2020-03-17 00:00,Coevorden,109,Drenthe,11,Coevorden,52.65,6.73333333,35296,Coevorden,31.16500453309157
2020-03-18 00:00,Coevorden,109,Drenthe,12,Coevorden,52.65,6.73333333,35296,Coevorden,33.99818676337262
2020-03-19 00:00,Coevorden,109,Drenthe,12,Coevorden,52.65,6.73333333,35296,Coevorden,33.99818676337262
2020-03-20 00:00,Coevorden,109,Drenthe,13,Coevorden,52.65,6.73333333,35296,Coevorden,36.83136899365367
2020-03-21 00:00,Coevorden,109,Drenthe,14,Coevorden,52.65,6.73333333,35296,Coevorden,39.66455122393472
2020-03-22 00:00,Coevorden,109,Drenthe,14,Coevorden,52.65,6.73333333,35296,Coevorden,39.66455122393472
2020-03-23 00:00,Coevorden,109,Drenthe,14,Coevorden,52.65,6.73333333,35296,Coevorden,39.66455122393472
2020-03-24 00:00,Coevorden,109,Drenthe,15,Coevorden,52.65,6.73333333,35296,Coevorden,42.497733454215776
2020-03-25 00:00,Coevorden,109,Drenthe,15,Coevorden,52.65,6.73333333,35296,Coevorden,42.497733454215776
2020-03-26 00:00,Coevorden,109,Drenthe,17,Coevorden,52.65,6.73333333,35296,Coevorden,48.16409791477788
2020-03-27 00:00,Coevorden,109,Drenthe,17,Coevorden,52.65,6.73333333,35296,Coevorden,48.16409791477788
2020-03-28 00:00,Coevorden,109,Drenthe,20,Coevorden,52.65,6.73333333,35296,Coevorden,56.66364460562103
2020-03-29 00:00,Coevorden,109,Drenthe,20,Coevorden,52.65,6.73333333,35296,Coevorden,56.66364460562103
2020-03-30 00:00,Coevorden,109,Drenthe,20,Coevorden,52.65,6.73333333,35296,Coevorden,56.66364460562103
2020-03-01 00:00,Altena,1959,Noord-Brabant,1,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,1.7863522686673812
2020-03-02 00:00,Altena,1959,Noord-Brabant,1,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,1.7863522686673812
2020-03-03 00:00,Altena,1959,Noord-Brabant,3,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,5.359056806002143
2020-03-04 00:00,Altena,1959,Noord-Brabant,3,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,5.359056806002143
2020-03-05 00:00,Altena,1959,Noord-Brabant,4,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,7.145409074669525
2020-03-06 00:00,Altena,1959,Noord-Brabant,4,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,7.145409074669525
2020-03-07 00:00,Altena,1959,Noord-Brabant,4,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,7.145409074669525
2020-03-08 00:00,Altena,1959,Noord-Brabant,4,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,7.145409074669525
2020-03-09 00:00,Altena,1959,Noord-Brabant,4,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,7.145409074669525
2020-03-10 00:00,Altena,1959,Noord-Brabant,4,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,7.145409074669525
2020-03-11 00:00,Altena,1959,Noord-Brabant,4,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,7.145409074669525
2020-03-12 00:00,Altena,1959,Noord-Brabant,5,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,8.931761343336905
2020-03-13 00:00,Altena,1959,Noord-Brabant,8,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,14.29081814933905
2020-03-14 00:00,Altena,1959,Noord-Brabant,9,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,16.077170418006432
2020-03-15 00:00,Altena,1959,Noord-Brabant,10,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,17.86352268667381
2020-03-16 00:00,Altena,1959,Noord-Brabant,12,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,21.436227224008572
2020-03-17 00:00,Altena,1959,Noord-Brabant,12,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,21.436227224008572
2020-03-18 00:00,Altena,1959,Noord-Brabant,15,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,26.795284030010716
2020-03-19 00:00,Altena,1959,Noord-Brabant,19,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,33.94069310468024
2020-03-20 00:00,Altena,1959,Noord-Brabant,19,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,33.94069310468024
2020-03-21 00:00,Altena,1959,Noord-Brabant,22,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,39.29974991068239
2020-03-22 00:00,Altena,1959,Noord-Brabant,23,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,41.086102179349766
2020-03-23 00:00,Altena,1959,Noord-Brabant,25,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,44.65880671668453
2020-03-24 00:00,Altena,1959,Noord-Brabant,28,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,50.017863522686675
2020-03-25 00:00,Altena,1959,Noord-Brabant,35,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,62.52232940335835
2020-03-26 00:00,Altena,1959,Noord-Brabant,35,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,62.52232940335835
2020-03-27 00:00,Altena,1959,Noord-Brabant,39,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,69.66773847802786
2020-03-28 00:00,Altena,1959,Noord-Brabant,41,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,73.24044301536263
2020-03-29 00:00,Altena,1959,Noord-Brabant,41,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,73.24044301536263
2020-03-30 00:00,Altena,1959,Noord-Brabant,44,Altena_(Nederlandse_gemeente),51.771667,4.960278,55980,Altena,78.59949982136477
2020-03-03 00:00,Houten,321,Utrecht,1,Houten,52.02611111,5.17277778,50146,Houten,1.9941770031507997
2020-03-04 00:00,Houten,321,Utrecht,1,Houten,52.02611111,5.17277778,50146,Houten,1.9941770031507997
2020-03-05 00:00,Houten,321,Utrecht,9,Houten,52.02611111,5.17277778,50146,Houten,17.947593028357197
2020-03-06 00:00,Houten,321,Utrecht,9,Houten,52.02611111,5.17277778,50146,Houten,17.947593028357197
2020-03-07 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-08 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-09 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-10 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-11 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-12 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-13 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-14 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-15 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-16 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-17 00:00,Houten,321,Utrecht,13,Houten,52.02611111,5.17277778,50146,Houten,25.924301040960394
2020-03-18 00:00,Houten,321,Utrecht,14,Houten,52.02611111,5.17277778,50146,Houten,27.918478044111193
2020-03-19 00:00,Houten,321,Utrecht,17,Houten,52.02611111,5.17277778,50146,Houten,33.9010090535636
2020-03-20 00:00,Houten,321,Utrecht,17,Houten,52.02611111,5.17277778,50146,Houten,33.9010090535636
2020-03-21 00:00,Houten,321,Utrecht,19,Houten,52.02611111,5.17277778,50146,Houten,37.8893630598652
2020-03-22 00:00,Houten,321,Utrecht,23,Houten,52.02611111,5.17277778,50146,Houten,45.866071072468394
2020-03-23 00:00,Houten,321,Utrecht,25,Houten,52.02611111,5.17277778,50146,Houten,49.85442507876999
2020-03-24 00:00,Houten,321,Utrecht,29,Houten,52.02611111,5.17277778,50146,Houten,57.8311330913732
2020-03-25 00:00,Houten,321,Utrecht,37,Houten,52.02611111,5.17277778,50146,Houten,73.78454911657958
2020-03-26 00:00,Houten,321,Utrecht,43,Houten,52.02611111,5.17277778,50146,Houten,85.74961113548439
2020-03-27 00:00,Houten,321,Utrecht,47,Houten,52.02611111,5.17277778,50146,Houten,93.72631914808758
2020-03-28 00:00,Houten,321,Utrecht,52,Houten,52.02611111,5.17277778,50146,Houten,103.69720416384158
2020-03-29 00:00,Houten,321,Utrecht,56,Houten,52.02611111,5.17277778,50146,Houten,111.67391217644477
2020-03-30 00:00,Houten,321,Utrecht,58,Houten,52.02611111,5.17277778,50146,Houten,115.6622661827464
2020-03-03 00:00,Utrecht,344,Utrecht,2,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,0.5591371395662214
2020-03-04 00:00,Utrecht,344,Utrecht,2,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,0.5591371395662214
2020-03-05 00:00,Utrecht,344,Utrecht,6,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,1.677411418698664
2020-03-06 00:00,Utrecht,344,Utrecht,8,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,2.2365485582648854
2020-03-07 00:00,Utrecht,344,Utrecht,11,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,3.0752542676142176
2020-03-08 00:00,Utrecht,344,Utrecht,13,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,3.6343914071804395
2020-03-09 00:00,Utrecht,344,Utrecht,13,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,3.6343914071804395
2020-03-10 00:00,Utrecht,344,Utrecht,14,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,3.91395997696355
2020-03-11 00:00,Utrecht,344,Utrecht,18,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,5.032234256095993
2020-03-12 00:00,Utrecht,344,Utrecht,25,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,6.989214244577768
2020-03-13 00:00,Utrecht,344,Utrecht,26,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,7.268782814360879
2020-03-14 00:00,Utrecht,344,Utrecht,30,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,8.38705709349332
2020-03-15 00:00,Utrecht,344,Utrecht,38,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,10.623605651758206
2020-03-16 00:00,Utrecht,344,Utrecht,48,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,13.419291349589312
2020-03-17 00:00,Utrecht,344,Utrecht,60,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,16.77411418698664
2020-03-18 00:00,Utrecht,344,Utrecht,69,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,19.29023131503464
2020-03-19 00:00,Utrecht,344,Utrecht,83,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,23.20419129199819
2020-03-20 00:00,Utrecht,344,Utrecht,101,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,28.236425548094182
2020-03-21 00:00,Utrecht,344,Utrecht,121,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,33.8277969437564
2020-03-22 00:00,Utrecht,344,Utrecht,131,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,36.6234826415875
2020-03-23 00:00,Utrecht,344,Utrecht,145,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,40.53744261855105
2020-03-24 00:00,Utrecht,344,Utrecht,160,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,44.73097116529771
2020-03-25 00:00,Utrecht,344,Utrecht,191,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,53.397596828574144
2020-03-26 00:00,Utrecht,344,Utrecht,215,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,60.10724250336881
2020-03-27 00:00,Utrecht,344,Utrecht,243,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,67.9351624572959
2020-03-28 00:00,Utrecht,344,Utrecht,265,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,74.08567099252434
2020-03-29 00:00,Utrecht,344,Utrecht,290,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,81.0748852371021
2020-03-30 00:00,Utrecht,344,Utrecht,307,Utrecht_(stad),52.08888889,5.11555556,357694,Utrecht,85.82755092341499
2020-03-03 00:00,Haarlem,392,Noord-Holland,1,Haarlem,52.38027778,4.64055556,162961,Haarlem,0.6136437552543247
2020-03-04 00:00,Haarlem,392,Noord-Holland,1,Haarlem,52.38027778,4.64055556,162961,Haarlem,0.6136437552543247
2020-03-05 00:00,Haarlem,392,Noord-Holland,1,Haarlem,52.38027778,4.64055556,162961,Haarlem,0.6136437552543247
2020-03-06 00:00,Haarlem,392,Noord-Holland,1,Haarlem,52.38027778,4.64055556,162961,Haarlem,0.6136437552543247
2020-03-07 00:00,Haarlem,392,Noord-Holland,1,Haarlem,52.38027778,4.64055556,162961,Haarlem,0.6136437552543247
2020-03-08 00:00,Haarlem,392,Noord-Holland,2,Haarlem,52.38027778,4.64055556,162961,Haarlem,1.2272875105086494
2020-03-09 00:00,Haarlem,392,Noord-Holland,2,Haarlem,52.38027778,4.64055556,162961,Haarlem,1.2272875105086494
2020-03-10 00:00,Haarlem,392,Noord-Holland,1,Haarlem,52.38027778,4.64055556,162961,Haarlem,0.6136437552543247
2020-03-11 00:00,Haarlem,392,Noord-Holland,1,Haarlem,52.38027778,4.64055556,162961,Haarlem,0.6136437552543247
